project,stage,subject,record,matrix,band,component,component_1based,selected_order,edge_group,eigenvalue,matrix_path,epochs_path,gof,rv,x_mm,y_mm,z_mm,ori_x,ori_y,ori_z,amplitude,fit_error,dist_left_M1_mm,in_left_M1,dist_left_S1_mm,in_left_S1,dist_SMA_mm,in_SMA,dist_left_PMd_mm,in_left_PMd,dist_right_M1_mm,in_right_M1,dist_right_S1_mm,in_right_S1,dist_right_PMd_mm,in_right_PMd,roi_names,roi_count,roi_weights,best_roi,best_roi_weight,nearest_roi,nearest_roi_dist_mm,eigscore,eigengap,weighted_contra,weighted_ipsi,locality,contrast_contra,contrast_ipsi,contra_score,ipsi_score,gof_norm,gof_coef,final_score
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",4,5,4,first5,0.4558821206496907,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,48.44155733630376,51.55844266369624,-54.66543218088566,16.07664337550178,62.93322191632236,-0.1920934100114228,-0.06775817799181534,0.9790347037492659,7.845975335486394e-05,,44.75047786211188,False,49.020460815391544,False,59.161003513528904,False,36.58961048939274,False,99.3701539846593,False,107.6419908072223,False,86.37897892441582,False,,0,,,0.0,left_PMd,36.58961048939274,0.177,0.024473449643901357,0.1431322237604511,0.10022109356629863,0.4107142857142857,0.14906064404912917,0.0996789870346572,0.20191867280492207,0.14138332842388557,0.4844155733630376,0.6550649173808603,0.1030303896051049
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",51,52,5,last5,0.786805278215587,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,53.78895670740953,46.21104329259047,-27.24322354361156,-61.21270872338542,-2.0709963813103474,0.9367077625145757,0.238258986927368,0.2565369813365738,0.00030787882275566474,,69.52486925666847,False,64.15347447256771,False,86.01837617546609,False,78.76805000127248,False,93.57740985642266,False,93.23373768239232,False,96.2062718219943,False,,0,,,0.0,left_S1,64.15347447256771,1.306,0.007202908166566213,0.3251262288100157,0.19072800251537014,0.5,0.2624348903740922,0.15518388920820667,0.48768934321502355,0.2860920037730552,0.5378895670740953,0.7406233073185526,1.7716714994129787
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",52,53,6,last5,0.791218274813431,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,30.111739924899204,69.88826007510079,-15.754266634761787,-74.76697295983357,22.685827692853376,-0.10143189342773401,-0.6583169795186062,0.7458755428844437,0.00013084104242603854,,64.00788497920429,False,59.60068024711404,False,78.8934994343418,False,75.61495050836118,False,79.78485905807408,False,78.73346099695294,False,86.49912487115249,False,,0,,,0.0,left_S1,59.60068024711404,1.332,0.00879869448670123,0.36612347112971466,0.3546900361998683,0.5714285714285714,0.1733128279888538,0.16475848852613187,0.5753368832038374,0.5573700568855072,0.30111739924899206,0.36178783879838733,2.0726966681466075
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",53,54,7,last5,0.8000169693001322,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,22.76341596304281,77.2365840369572,-55.02735995138135,-64.8861565770527,0.33752680663722245,-0.8080235097159356,0.11544090148633242,-0.5777295266907898,8.931436724045555e-05,,71.63818219612033,False,63.68490531104227,False,99.09869118414902,False,84.05250691117023,False,114.26271912292061,False,115.32720249927372,False,115.01255684753309,False,,0,,,0.0,left_S1,63.68490531104227,1.386,0.013158212766439359,0.14900594759912894,0.39299596627079336,0.5357142857142857,0.09547642101603902,0.2898142754605267,0.22883056238437657,0.6035295196301469,0.2276341596304281,0.24421465540868498,1.4542767344962857
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",54,55,8,last5,0.8131751820665716,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,33.30071021215637,66.69928978784364,-20.050340478443687,-81.84163987170898,11.549591124175105,-0.9200636613959522,-0.3901661281970146,0.03540129074519024,0.00014965561080979793,,74.67185407588362,False,69.32228181415861,False,91.16803703306783,False,86.55416636234123,False,91.99529781475762,False,90.41037526910375,False,98.6775650706154,False,,0,,,0.0,left_S1,69.32228181415861,1.471,0.013158212766439359,0.3267838320356753,0.32535594002081264,0.5892857142857143,0.17543419908681102,0.1802125459141755,0.5193528759138412,0.5170835475330773,0.3330071021215637,0.412811363394502,2.1823117361736335
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf","[10, 14]",55,56,9,last5,0.8218070200340897,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[10, 14]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,38.1682241156729,61.8317758843271,19.847586970066057,-72.3220047792663,31.209443539351604,-0.387380924847502,-0.24369716420497994,0.8891274999811585,0.0001705433460419058,,77.90083957118256,False,77.77225302445297,False,74.2311857775864,False,83.91235646381638,False,56.66117085099469,False,52.0973005973288,False,69.41436325907765,False,,0,,,0.0,right_S1,52.0973005973288,1.529,0.008631837967518097,0.23233799229456908,0.2028123294129382,0.5357142857142857,0.19736689667380997,0.13336603857593604,0.35680477388094534,0.3114617915984408,0.381682241156729,0.49069158585076644,1.5363058753976975
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",0,1,0,first5,0.1052218453513569,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,50.07697744367263,49.92302255632737,-53.091518002490794,1.3480542980935677,47.69561241298425,-0.6239421134924042,-0.6538322311212668,0.4280182853075532,0.00030032694465624674,,31.679752169547477,True,33.52983794137776,True,54.579149767287326,False,28.034501030423325,True,92.99884563736597,False,100.21788790826471,False,82.04988278056085,False,left_M1;left_S1;left_PMd,3,1;0.8;0.6,left_M1,1.0,left_PMd,28.034501030423325,2.141,0.22921413259440418,1.233313172856177,0.4940069953519514,0.5178571428571428,0.3367481670886255,0.12519523704167354,1.8719932087995543,0.7498320465163548,0.5007697744367263,0.6812316390987623,11.600467964719396
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",1,2,1,first5,0.3344359779457611,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,13.50625634175373,86.49374365824627,-36.574598269045914,19.23443128372809,74.13553053975279,-0.8422108710632825,0.20391898108054035,-0.4990970825579941,8.530309095472279e-05,,46.887564231430304,False,54.25353371026362,False,47.27402147643657,False,33.82507133446933,True,86.4013068784212,False,95.33088916636845,False,72.3912319063233,False,left_PMd,1,0.6,left_PMd,0.6,left_PMd,33.82507133446933,0.688,0.22921413259440418,0.599870689302914,1.257357046572921,0.4821428571428571,0.14526790786514243,0.3115143088034333,0.8890940573596762,1.8635827654562935,0.1350625634175373,0.0,2.3279369261124714
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",2,3,2,first5,0.3851518511155571,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,62.05770329722253,37.94229670277747,-54.729871819430485,2.236383464884011,64.90450098363259,0.799987710210821,-0.5042690817212416,0.325165122255852,0.00010159422310322444,,33.44317648573845,True,36.9832421654829,False,55.77516486560026,False,29.975985916911032,True,94.86594539377256,False,102.77343366228003,False,83.83498896920702,False,left_M1;left_PMd,2,1;0.6,left_M1,1.0,left_PMd,29.975985916911032,0.468,0.05071587316979603,0.2860690999136336,0.6022801961209643,0.4821428571428571,0.135434662802851,0.28732101970894147,0.4239952730862784,0.8926652906792863,0.6205770329722253,0.8729232527555606,1.2126206389701335
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",3,4,3,first5,0.3986314211723858,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,52.19087525170004,47.80912474829996,-50.746294488552984,19.8479368767838,65.08543449109433,-0.7290265539865346,-0.283045474955154,0.6232219048540654,0.00011628597893792171,,47.14488190021808,False,52.27373216035981,False,57.38907236602394,False,37.087014184823204,False,97.62226332009078,False,106.10334842996208,False,84.0180433232244,False,,0,,,0.0,left_PMd,37.087014184823204,0.411,0.05799341268088848,0.1824571996468994,0.26302610682467964,0.4107142857142857,0.13964027055796294,0.22473449465701742,0.2573949780733045,0.3710546864133873,0.5219087525170004,0.7150540040272009,0.4686763985729245
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",4,5,4,first5,0.4566248338532743,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,28.30118091464213,71.69881908535787,58.985132920963366,-0.41528473274473554,61.169980221873324,0.4760573241628514,0.3560636450965076,-0.8041070231949812,8.657240604258977e-05,,98.00583128439422,False,105.62831526526755,False,59.333664347713245,False,87.46810819068605,False,33.335923942894084,True,35.32475980182892,False,32.31617340140482,True,right_M1;right_PMd,2,1;0.6,right_M1,1.0,right_PMd,32.31617340140482,0.174,0.05799341268088848,0.23822281324785238,0.4610287290339327,0.5535714285714286,0.1288584592987819,0.248302703796551,0.3700961562957707,0.7162410611777169,0.2830118091464213,0.33281889463427416,0.26654344795608675
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",51,52,5,last5,0.7359524457200874,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,28.207027836736447,71.79297216326356,-62.78656744565981,-57.373734796912935,2.9835828272892067,0.34897274133753425,-0.048265927404726544,0.9358891099137375,7.231091368662587e-05,,68.13271504678544,False,59.86661753727117,False,98.02152741675513,False,80.36548669844683,False,116.97577771411258,False,118.87874169179598,False,116.14950282369757,False,,0,,,0.0,left_S1,59.86661753727117,1.025,0.01321170566943397,0.15023181272625055,0.595819374114264,0.5892857142857143,0.05803877994611631,0.2746677007029549,0.2387612737970768,0.9469272195744554,0.2820702783673645,0.33131244538778315,1.6393612339621302
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",52,53,6,last5,0.7402399955549064,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,27.80001892108988,72.19998107891013,39.22001039220147,-45.16304698887675,60.306273073955666,0.4915898620476225,-0.8698856013498499,-0.040477748161297504,6.48677298463879e-05,,78.2589835676632,False,83.03976309260113,False,55.473167929270204,False,76.92961618526776,False,21.83545311109358,True,17.511153833641945,True,39.0579656726518,False,right_M1;right_S1,2,1;0.8,right_M1,1.0,right_S1,17.511153833641945,1.047,0.005094349244443741,0.09559572061766823,0.2105796585204201,0.5714285714285714,0.11645194117155026,0.2983999496656272,0.1502218466849072,0.33091089196066015,0.2780001892108988,0.3248003027374381,0.6707626026065321
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",53,54,7,last5,0.7453343447993501,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,35.87914180729312,64.12085819270689,-31.4403253891321,-66.95073266183515,-4.647094513703626,0.8769687607645865,0.47965004606858747,-0.02935346571407226,0.00022924307759804237,,74.45553130358769,False,68.45258716059088,False,92.88780503165052,False,84.64688294972453,False,100.35453650799523,False,99.83852640315001,False,103.37509969372296,False,,0,,,0.0,left_S1,68.45258716059088,1.074,0.027916913429617884,0.48395103105588244,0.10604787246323616,0.6071428571428572,0.2672527440848347,0.05005964291015868,0.7777784427683825,0.17043408074448668,0.3587914180729312,0.45406626891668994,1.5221315232470851
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",54,55,8,last5,0.773251258228968,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,42.078022074485105,57.921977925514895,7.741430461882471,-62.87442586222511,26.83873688392389,0.12064118964383556,0.44258239569808866,-0.8885755603095669,0.0003125107045087857,,65.38281877905202,False,64.71496690690367,False,65.31197732225864,False,71.68704019343693,False,56.21518482566149,False,53.73515259274306,False,65.3604736822233,False,,0,,,0.0,right_S1,53.73515259274306,1.227,0.027916913429617884,0.5022429899454606,0.32259860205967,0.625,0.21091231530387808,0.12527653190617116,0.8161448586613734,0.5242227283469637,0.42078022074485105,0.5532483531917618,2.6258347637213624
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 15]",55,56,9,last5,0.780833457437686,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 15]_robust_concat+reg0.1_im_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_im_rec_calib.hdf,35.70230186516499,64.297698134835,-20.42801100812195,-77.56648455114299,14.232995199648192,0.9548285936195307,0.10588107977405874,0.2776536579129271,0.00022060019731154858,,69.6874292704475,False,64.45360977640918,False,86.34011844994747,False,81.49425427654485,False,88.30612313703497,False,87.09864328779247,False,94.49471261927732,False,,0,,,0.0,left_S1,64.45360977640918,1.271,0.0075821992087179435,0.2971466673031584,0.1557854846673717,0.6071428571428572,0.20439824258118225,0.1128150180069788,0.47755714388007603,0.2503695289297045,0.3570230186516499,0.4512368298426399,1.3528572129396288
pr_AstroSync,exp,01TG,EPOCHS_qm_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf","[8, 12]",0,1,0,first5,0.2993300196454479,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_qm_rec_calib.hdf,19.282822885986718,80.71717711401328,-45.0691056243502,-6.727101825458317,57.12577621431432,0.6413444233594032,0.6919460615383574,-0.33149355732404573,0.00011019804304108025,,19.541470268596008,True,24.02750050619569,True,45.083447362317784,False,17.15348386371384,True,82.89644304893214,False,90.27142696039577,False,73.08886261661152,False,left_M1;left_S1;left_PMd,3,1;0.8;0.6,left_M1,1.0,left_PMd,17.15348386371384,0.85,0.03332525942128317,0.6410267202150014,0.6393977951505514,0.4464285714285714,0.22326107878766496,0.22054129310601467,0.927199363168127,0.9248432394141904,0.19282822885986717,0.0,1.6266980423567454
pr_AstroSync,exp,01TG,EPOCHS_qm_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf","[8, 12]",1,2,1,first5,0.3326552790667311,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_qm_rec_calib.hdf,27.89902674600771,72.1009732539923,49.18214416294954,14.300721715620412,67.7169863764501,-0.52529117077438,0.1152836449940028,-0.8430770232329772,7.800458798923747e-05,,94.12879866375026,False,102.58538404390399,False,54.08717436583585,False,81.18924396971428,False,42.16636074427219,False,47.55166453511117,False,32.91341960543508,True,right_PMd,1,0.6,right_PMd,0.6,right_PMd,32.91341960543508,0.696,0.03332525942128317,0.6022166693883988,0.6361426239166766,0.4464285714285714,0.23282998696569446,0.2439624151415834,0.871063396793934,0.9201348667366216,0.2789902674600771,0.3263844279361234,1.708674583789372
pr_AstroSync,exp,01TG,EPOCHS_qm_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf","[8, 12]",2,3,2,first5,0.3581035480927835,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_qm_rec_calib.hdf,12.456805992524023,87.54319400747598,38.40085554748021,-9.041166955737719,75.18455510767791,0.8965574378875166,0.4405658383588506,0.04567825127711238,5.3711330506271454e-05,,78.2770793203391,False,86.26177514336807,False,42.1803667300313,False,69.1245600401665,False,24.445407505,True,31.460294323294534,True,21.84740212081978,True,right_M1;right_S1;right_PMd,3,1;0.8;0.6,right_M1,1.0,right_PMd,21.84740212081978,0.584,0.025448269026052406,0.2828298730904979,0.9773204335101893,0.5357142857142857,0.11018310111359869,0.3911243430449678,0.43434587653183604,1.5008849514620763,0.12456805992524023,0.0,1.1589357959956115
pr_AstroSync,exp,01TG,EPOCHS_qm_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf","[8, 12]",3,4,3,first5,0.36613693002177794,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\01TG\EPOCHS_qm_rec_calib.hdf,15.81972079809261,84.1802792019074,35.98083205338327,-2.200839100647945,76.86442737330017,0.8498122722481336,0.2889434795622593,-0.4408296355225207,7.484438238789898e-05,,78.0497785303003,False,86.44098138642428,False,40.80343758699082,False,67.5462912897187,False,30.17495837514502,True,37.779140780062235,False,23.07917409736755,True,right_M1;right_PMd,2,1;0.6,right_M1,1.0,right_PMd,23.07917409736755,0.549,0.008033381928994443,0.4142514414430041,0.42341129433480573,0.5178571428571428,0.16699286457205995,0.16947396465004544,0.6287745093331312,0.642677857472473,0.1581972079809261,0.0,0.7036348696707
